event_id,value,variable,latitude,longitude,year,month,day,station,station_name,sea_surface_height
NA,NA,NA,NA,NA,1937,1,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1937,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1937,3,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1937,4,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1937,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1937,6,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1937,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1937,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1937,9,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1937,10,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1937,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1937,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1938,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1938,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1938,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1938,4,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1938,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1938,6,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1938,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1938,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1938,9,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1938,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1938,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1938,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1939,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1939,2,14,NA,Halifax,0.8
NA,NA,NA,NA,NA,1939,3,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1939,4,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1939,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1939,6,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1939,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1939,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1939,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1939,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1939,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1939,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1940,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1940,2,15,NA,Halifax,1
NA,NA,NA,NA,NA,1940,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1940,4,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1940,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1940,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1940,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1940,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1940,9,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1940,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1940,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1940,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,4,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1941,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1941,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1941,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1942,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1942,2,14,NA,Halifax,1
NA,NA,NA,NA,NA,1942,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1942,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1942,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1942,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1942,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1942,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1942,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1942,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1942,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1942,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1943,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1943,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1943,3,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1943,4,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1943,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1943,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1943,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1943,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1943,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1943,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1943,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1943,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1944,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1944,2,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1944,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1944,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1944,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1944,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1944,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1944,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1944,9,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1944,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1944,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1944,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1945,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1945,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1945,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1945,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1945,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1945,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1945,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1945,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1945,9,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1945,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1945,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1945,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1946,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1946,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1946,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1946,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1946,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1946,6,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1946,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1946,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1946,9,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1946,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1946,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1946,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1947,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1947,2,14,NA,Halifax,1
NA,NA,NA,NA,NA,1947,3,16,NA,Halifax,1
NA,NA,NA,NA,NA,1947,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1947,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1947,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1947,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1947,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1947,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1947,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1947,11,15,NA,Halifax,1.1
NA,NA,NA,NA,NA,1947,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1948,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1948,2,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1948,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1949,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1949,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1949,3,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1949,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1949,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1949,6,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1949,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1949,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1949,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1949,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1949,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1949,12,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1950,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1950,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1950,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1950,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1950,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1950,6,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1950,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1950,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1950,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1950,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1950,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1950,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1951,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1951,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1952,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1952,2,15,NA,Halifax,1
NA,NA,NA,NA,NA,1952,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1952,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1952,5,16,NA,Halifax,1
NA,NA,NA,NA,NA,1952,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1952,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1952,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1952,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1952,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1952,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1952,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1953,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1953,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1953,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1954,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1954,2,14,NA,Halifax,1
NA,NA,NA,NA,NA,1954,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1954,4,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1954,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1954,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1954,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1954,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1954,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1954,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1954,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1954,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,1,16,NA,Halifax,1.1
NA,NA,NA,NA,NA,1955,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1955,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1955,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1956,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1956,2,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1956,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,3,16,NA,Halifax,1
NA,NA,NA,NA,NA,1957,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1957,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1958,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1958,2,14,NA,Halifax,1.1
NA,NA,NA,NA,NA,1958,3,16,NA,Halifax,1.1
NA,NA,NA,NA,NA,1958,4,15,NA,Halifax,1
NA,NA,NA,NA,NA,1958,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1958,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1958,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1958,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1958,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1958,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1958,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1958,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1959,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1959,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1959,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1959,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1959,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1959,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1959,7,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1959,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1959,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1959,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1959,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1959,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1960,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1960,2,15,NA,Halifax,1
NA,NA,NA,NA,NA,1960,3,16,NA,Halifax,1
NA,NA,NA,NA,NA,1960,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1960,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1960,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1960,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1960,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1960,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1960,10,16,NA,Halifax,1
NA,NA,NA,NA,NA,1960,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1960,12,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1961,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1961,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1961,3,16,NA,Halifax,1
NA,NA,NA,NA,NA,1961,4,15,NA,Halifax,1
NA,NA,NA,NA,NA,1961,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1961,6,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1961,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1961,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1961,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1961,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1961,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1961,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1962,1,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1962,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1962,3,16,NA,Halifax,1
NA,NA,NA,NA,NA,1962,4,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1962,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1962,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1962,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1962,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1962,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1962,10,16,NA,Halifax,1
NA,NA,NA,NA,NA,1962,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1962,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1963,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1963,2,14,NA,Halifax,0.9
NA,NA,NA,NA,NA,1963,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1963,4,15,NA,Halifax,1
NA,NA,NA,NA,NA,1963,5,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1963,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1963,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1963,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1963,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1963,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1963,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1963,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1964,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1964,2,15,NA,Halifax,1
NA,NA,NA,NA,NA,1964,3,16,NA,Halifax,1
NA,NA,NA,NA,NA,1964,4,15,NA,Halifax,0.8
NA,NA,NA,NA,NA,1964,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1964,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1964,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1964,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1964,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1964,10,16,NA,Halifax,1
NA,NA,NA,NA,NA,1964,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1964,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1965,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1965,2,14,NA,Halifax,1
NA,NA,NA,NA,NA,1965,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1965,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1965,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1965,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1965,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1965,8,16,NA,Halifax,0.8
NA,NA,NA,NA,NA,1965,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1965,10,16,NA,Halifax,1
NA,NA,NA,NA,NA,1965,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1965,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1966,1,16,NA,Halifax,1.1
NA,NA,NA,NA,NA,1966,2,14,NA,Halifax,1
NA,NA,NA,NA,NA,1966,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1966,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1966,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1966,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1966,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1966,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1966,9,15,NA,Halifax,1
NA,NA,NA,NA,NA,1966,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1966,11,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1966,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1967,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1967,2,14,NA,Halifax,1
NA,NA,NA,NA,NA,1967,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1967,4,15,NA,Halifax,1
NA,NA,NA,NA,NA,1967,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1967,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1967,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1967,8,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1967,9,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1967,10,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1967,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1967,12,16,NA,Halifax,1
NA,NA,NA,NA,NA,1968,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1968,2,15,NA,Halifax,1
NA,NA,NA,NA,NA,1968,3,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1968,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1968,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1968,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1968,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1968,8,16,NA,Halifax,1
NA,NA,NA,NA,NA,1968,9,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1968,10,16,NA,Halifax,1
NA,NA,NA,NA,NA,1968,11,15,NA,Halifax,1.1
NA,NA,NA,NA,NA,1968,12,16,NA,Halifax,1.1
NA,NA,NA,NA,NA,1969,1,16,NA,Halifax,1
NA,NA,NA,NA,NA,1969,2,14,NA,Halifax,1
NA,NA,NA,NA,NA,1969,3,16,NA,Halifax,1
NA,NA,NA,NA,NA,1969,4,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1969,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1969,6,15,NA,Halifax,1
NA,NA,NA,NA,NA,1969,7,16,NA,Halifax,1
NA,NA,NA,NA,NA,1969,8,16,NA,Halifax,1
NA,NA,NA,NA,NA,1969,9,15,NA,Halifax,1
NA,NA,NA,NA,NA,1969,10,16,NA,Halifax,1
NA,NA,NA,NA,NA,1969,11,15,NA,Halifax,1
NA,NA,NA,NA,NA,1969,12,16,NA,Halifax,1.1
NA,NA,NA,NA,NA,1970,1,16,NA,Halifax,1.1
NA,NA,NA,NA,NA,1970,2,14,NA,Halifax,1
NA,NA,NA,NA,NA,1970,3,16,NA,Halifax,1
NA,NA,NA,NA,NA,1970,4,15,NA,Halifax,1
NA,NA,NA,NA,NA,1970,5,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1970,6,15,NA,Halifax,0.9
NA,NA,NA,NA,NA,1970,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1970,8,16,NA,Halifax,1
NA,NA,NA,NA,NA,1970,9,15,NA,Halifax,1
NA,NA,NA,NA,NA,1970,10,16,NA,Halifax,1
NA,NA,NA,NA,NA,1970,11,15,NA,Halifax,1.1
NA,NA,NA,NA,NA,1970,12,16,NA,Halifax,1.2
NA,NA,NA,NA,NA,1971,1,16,NA,Halifax,1.1
NA,NA,NA,NA,NA,1971,2,14,NA,Halifax,1
NA,NA,NA,NA,NA,1971,3,16,NA,Halifax,1
NA,NA,NA,NA,NA,1971,4,15,NA,Halifax,1
NA,NA,NA,NA,NA,1971,5,16,NA,Halifax,1
NA,NA,NA,NA,NA,1971,6,15,NA,Halifax,1
NA,NA,NA,NA,NA,1971,7,16,NA,Halifax,0.9
NA,NA,NA,NA,NA,1971,8,16,NA,Halifax,0.9
