section,station,latitude,longitude,year,month,day,event_id,sample_id,depth,standard_depth,chlorophyll,nitrate,phosphate,silicate
BBL,BBL5,42.17,-65.51,1999,4,10,18HU99005_99003048,99003048_210096,100,100,0.11,11.15,0.28900000000000003,5.393000000000001
BBL,BBL5,42.17,-65.51,1999,4,10,18HU99005_99003048,99003048_210095,110,100,NA,13.175,0.321,6.4030000000000005
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210126,1,0,1.69,3.8190000000000004,0.29300000000000004,1.677
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210125,10,10,1.6600000000000001,4.1080000000000005,0.28,2.0980000000000003
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210124,20,20,1.8,4.348,0.28400000000000003,2.2600000000000002
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210121,30,30,1.53,4.861000000000001,0.28400000000000003,2.6310000000000002
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210120,40,40,1.42,5.572,0.317,3.0180000000000002
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210119,50,50,1.1400000000000001,5.828,0.3,3.088
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210118,60,60,1.02,5.74,0.3,2.899
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210117,80,80,1.07,5.531000000000001,0.278,2.596
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210116,100,100,0.8,6.023000000000001,0.22,2.8640000000000003
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210115,125,100,NA,6.024,0.23700000000000002,2.592
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210114,150,100,NA,6.135000000000001,0.24100000000000002,2.7350000000000003
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210113,200,250,NA,15.25,0.454,7.65
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210111,250,250,NA,22.56,0.661,12.405000000000001
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210110,300,250,NA,25.455000000000002,0.78,16.07
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210109,400,500,NA,24.215,0.741,15.96
BBL,BBL6,41.99,-65.48,1999,4,10,18HU99005_99003053,99003053_210107,500,500,NA,22.34,0.641,14.48
BBL,BBL1,43.2485,-65.47899,1999,10,24,18HU99054_99054012,99054012_225255,1,0,2.6140000000000003,0.41600000000000004,0.41600000000000004,2.34
BBL,BBL1,43.2485,-65.47899,1999,10,24,18HU99054_99054012,99054012_225254,10,10,1.5450000000000002,1.337,0.49,3.2800000000000002
BBL,BBL1,43.2485,-65.47899,1999,10,24,18HU99054_99054012,99054012_225253,20,20,0.504,4.433,0.772,5.51
BBL,BBL1,43.2485,-65.47899,1999,10,24,18HU99054_99054012,99054012_225252,30,30,0.518,4.16,0.738,5.11
BBL,BBL1,43.2485,-65.47899,1999,10,24,18HU99054_99054012,99054012_225251,40,40,0.47700000000000004,4.604,0.8130000000000001,5.5600000000000005
BBL,BBL1,43.2485,-65.47899,1999,10,24,18HU99054_99054012,99054012_225250,50,50,0.48100000000000004,4.026,0.7150000000000001,4.8500000000000005
BBL,BBL1,43.2485,-65.47899,1999,10,24,18HU99054_99054012,99054012_225249,65,60,0.47200000000000003,4.3950000000000005,0.759,5.38
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225271,1,0,2.36,1.214,0.41000000000000003,2.67
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225266,10,10,2.291,1.316,0.431,2.8000000000000003
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225267,10,10,2.5500000000000003,1.32,0.43,2.8000000000000003
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225265,20,20,2.346,1.477,0.459,3.18
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225263,30,30,1.6560000000000001,3.342,0.5830000000000001,4.25
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225264,30,30,1.55,3.34,0.58,4.25
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225261,40,40,1.766,4.414000000000001,0.652,5.04
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225262,40,40,1.37,4.41,0.65,5.04
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225260,50,50,0.7170000000000001,7.657,0.861,7.84
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225259,60,60,0.094,10.411000000000001,0.9850000000000001,9.98
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225258,70,60,0.082,11.513,1.026,10.92
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225257,80,80,0.092,10.126000000000001,1.24,9.72
BBL,BBL2,42.98666,-65.46333,1999,10,24,18HU99054_99054017,99054017_225256,110,100,0.10600000000000001,11.035,1.026,10.5
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225281,1,0,2.96,1.2950000000000002,0.38,2.16
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225280,10,10,3.0090000000000003,1.5650000000000002,0.383,2.67
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225279,20,20,2.8120000000000003,1.851,0.42100000000000004,2.9
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225278,30,30,2.664,2.249,0.42900000000000005,3
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225277,40,40,1.739,3.225,0.47700000000000004,3.19
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225276,50,50,0.772,4.75,0.558,3.61
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225275,60,60,0.268,8.72,0.783,7.04
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225274,70,60,0.126,9.456000000000001,0.878,8.69
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225273,80,80,0.154,9.998000000000001,0.928,9.44
BBL,BBL3,42.75333,-65.47082999999999,1999,10,24,18HU99054_99054024,99054024_225272,100,100,0.133,9.790000000000001,0.921,9.3
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225291,1,0,2.96,1.227,0.41000000000000003,2.71
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225290,10,10,2.762,1.241,0.40800000000000003,2.6
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225289,20,20,2.18,1.3820000000000001,0.435,2.86
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225288,30,30,0.095,8.386000000000001,0.865,7.53
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225287,40,40,0.07300000000000001,8.581000000000001,0.886,7.71
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225286,50,50,0.07100000000000001,8.822000000000001,0.932,7.91
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225285,60,60,0.075,8.283000000000001,0.8250000000000001,7.38
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225284,70,60,0.076,8.789,0.804,7.98
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225283,80,80,0.11,8.91,0.8450000000000001,7.95
BBL,BBL4,42.45449,-65.48400000000001,1999,10,24,18HU99054_99054026,99054026_225282,85,80,0.10700000000000001,8.537,0.8320000000000001,7.58
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225303,1,0,2.0420000000000003,0.366,0.35400000000000004,1.85
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225302,10,10,1.9320000000000002,0.728,0.35200000000000004,2.41
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225301,20,20,1.173,1.534,0.329,2.6
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225300,30,30,0.8280000000000001,1.663,0.318,2.63
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225299,40,40,0.672,1.9740000000000002,0.379,2.74
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225298,50,50,0.3,3.302,0.47100000000000003,3.48
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225297,60,60,0.158,5.15,0.516,4.54
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225296,70,60,0.05,9.507,0.87,7.92
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225295,80,80,0.085,7.785,0.559,4.58
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225294,100,100,0.049,9.342,0.526,3.47
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225293,150,100,NA,18.288,1.098,8.39
BBL,BBL5,42.14149,-65.4905,1999,10,25,18HU99054_99054030,99054030_225292,155,100,NA,19.226000000000003,1.153,9.76
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225317,1,0,2.466,2.079,0.438,2.83
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225316,10,10,2.07,2.12,0.461,2.86
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225315,20,20,2.302,2.133,0.44,2.8000000000000003
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225314,30,30,2.373,2.1,0.461,2.93
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225313,40,40,1.6280000000000001,3.2760000000000002,0.519,3.85
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225312,50,50,0.745,7.930000000000001,0.81,6.3
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225311,60,60,0.076,9.858,0.874,7.24
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225310,70,60,0.077,9.655000000000001,0.864,6.84
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225309,80,80,0.063,9.6,0.793,6.34
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225308,100,100,0.045000000000000005,10.144,0.8310000000000001,6.62
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225307,250,250,NA,21.059,1.292,11.9
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225306,500,500,NA,20.964000000000002,1.339,12.8
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225305,750,500,NA,17.279,1.1380000000000001,11.1
BBL,BBL6,41.99599,-65.46233,1999,10,25,18HU99054_99054036,99054036_225304,1100,1000,NA,17.747,1.16,11.91
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225332,1,0,2.664,1.18,0.326,2.2800000000000002
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225338,1,0,1.6600000000000001,1.18,0.33,2.2800000000000002
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225331,10,10,1.808,1.01,0.274,2.05
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225334,10,10,1.59,1.01,0.27,2.05
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225330,20,20,0.527,1.238,0.232,2.05
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225333,20,20,1.29,1.24,0.23,2.05
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225329,30,30,0.536,1.6400000000000001,0.254,2.05
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225328,40,40,0.454,4.015000000000001,0.44,3.5
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225327,50,50,0.253,7.953,0.773,6.05
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225326,60,60,0.05,12.324,0.9560000000000001,7.87
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225325,70,60,0.036000000000000004,13.664000000000001,1.042,8.370000000000001
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225324,80,80,0.042,14.309000000000001,1.063,8.86
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225323,100,100,0.061000000000000006,14.408000000000001,1.028,8.49
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225322,250,250,NA,21.781000000000002,1.4040000000000001,13.120000000000001
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225321,500,500,NA,20.082,1.298,12.870000000000001
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225320,1000,1000,NA,17.581,1.165,11.55
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225319,1500,1500,NA,16.389,1.117,11.46
BBL,BBL7,41.864489999999996,-65.35983,1999,10,25,18HU99054_99054042,99054042_225318,1850,2000,NA,17.073,1.118,12.86
BBL,BBL1,43.24966,-65.48100000000001,2000,4,7,18PZ00002_2000002009,2000002009_228035,1,0,0.29,6.03,0.8340000000000001,6.0040000000000004
BBL,BBL1,43.24966,-65.48100000000001,2000,4,7,18PZ00002_2000002009,2000002009_228034,10,10,0.53,5.761,0.805,5.849
BBL,BBL1,43.24966,-65.48100000000001,2000,4,7,18PZ00002_2000002009,2000002009_228033,20,20,0.41000000000000003,6.28,0.8550000000000001,6.231
BBL,BBL1,43.24966,-65.48100000000001,2000,4,7,18PZ00002_2000002009,2000002009_228032,30,30,0.38,5.569,0.782,5.474
BBL,BBL1,43.24966,-65.48100000000001,2000,4,7,18PZ00002_2000002009,2000002009_228031,40,40,0.33,6.156000000000001,0.807,5.962000000000001
BBL,BBL1,43.24966,-65.48100000000001,2000,4,7,18PZ00002_2000002009,2000002009_228030,50,50,0.41000000000000003,6.442,0.8430000000000001,7.98
BBL,BBL1,43.24966,-65.48100000000001,2000,4,7,18PZ00002_2000002009,2000002009_228029,60,60,0.33,6.029,0.792,5.833
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228047,1,0,1.1400000000000001,4.273000000000001,0.7250000000000001,4.7010000000000005
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228045,10,10,1.18,4.72,0.787,5.284000000000001
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228046,10,10,1.26,4.0120000000000005,0.6930000000000001,4.471
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228044,20,20,1.27,4.627,0.759,5.122
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228042,30,30,1.98,4.83,0.772,5.212000000000001
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228043,30,30,1.215,4.091,0.6900000000000001,4.436
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228041,40,40,1.21,4.78,0.738,5.148000000000001
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228040,50,50,0.66,5.1080000000000005,0.754,5.409000000000001
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228039,60,60,0.41000000000000003,5.972,0.8230000000000001,5.926
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228038,70,60,0.23,6.597,0.8470000000000001,6.323
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228037,80,80,0.3,7.799,0.9,7.534000000000001
BBL,BBL2,42.999829999999996,-65.47966,2000,4,7,18PZ00002_2000002012,2000002012_228036,110,100,0.27,7.372000000000001,0.861,7.3790000000000004
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228057,1,0,1.37,4.825,0.923,5.432
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228056,10,10,1.78,4.303,0.765,5.121
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228055,20,20,1.1,4.839,0.795,5.3580000000000005
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228054,30,30,0.8200000000000001,4.732,0.799,5.158
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228053,40,40,1.05,4.424,0.738,4.746
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228052,50,50,1.05,4.559,0.755,4.757000000000001
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228051,60,60,1.1400000000000001,5.073,0.791,5.011
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228050,70,60,0.65,5.831,0.8340000000000001,5.915
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228049,80,80,0.63,6.1240000000000006,0.8380000000000001,6.121
BBL,BBL3,42.75983,-65.48266,2000,4,7,18PZ00002_2000002015,2000002015_228048,95,100,0.36,6.348,0.861,6.265000000000001
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228110,1,0,1.1300000000000001,4.39,0.802,5.687
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228109,10,10,2.2,4.837000000000001,0.929,5.321000000000001
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228108,20,20,1.37,5.541,0.866,5.09
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228107,30,30,1.57,5.982,0.84,5.243
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228106,40,40,1.3,6.832000000000001,0.8460000000000001,5.364
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228105,50,50,0.8,6.863,0.8370000000000001,5.388
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228104,60,60,0.99,6.863,0.8170000000000001,4.972
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228103,70,60,0.86,6.705,0.804,4.768
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228102,80,80,0.88,6.821000000000001,0.805,4.759
BBL,BBL4,42.45066,-65.48383,2000,4,8,18PZ00002_2000002041,2000002041_228101,94,100,0.9,6.432,0.763,4.6530000000000005
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228124,1,0,7.94,0.637,0.555,2.088
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228122,10,10,4.549,3.742,0.7160000000000001,3.8200000000000003
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228123,10,10,2.47,4.199,0.891,4.41
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228120,20,20,2.665,5.138,0.786,3.6430000000000002
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228121,20,20,3,4.932,0.771,3.4370000000000003
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228119,30,30,3.36,5.035,0.788,3.307
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228118,40,40,3.04,6.023000000000001,0.774,3.22
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228117,50,50,1.76,7.077,0.8280000000000001,4.064
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228116,60,60,1.3800000000000001,6.705,0.795,3.6950000000000003
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228115,70,60,1.1500000000000001,6.939,0.774,3.918
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228114,80,80,1.23,7.995,1.208,4.875
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228113,100,100,0.91,10.863000000000001,0.905,6.211
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228112,150,100,NA,18.468,1.2750000000000001,10.344000000000001
BBL,BBL5,42.13483,-65.4985,2000,4,8,18PZ00002_2000002045,2000002045_228111,180,250,NA,18.847,1.3130000000000002,10.599
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228138,1,0,2.14,2.327,0.48200000000000004,2.0380000000000003
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228137,10,10,2.35,2.2520000000000002,0.47700000000000004,1.9520000000000002
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228136,20,20,3.56,2.412,0.521,2.392
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228135,30,30,4.53,2.668,0.507,1.9180000000000001
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228134,40,40,6.53,3.7030000000000003,0.655,2.234
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228133,50,50,4.44,5.213,0.679,2.656
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228132,60,60,2.32,6.6850000000000005,0.7260000000000001,4.926
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228131,70,60,1.26,8.909,0.8450000000000001,4.73
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228130,80,80,1.1,6.998,0.7180000000000001,3.7750000000000004
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228129,100,100,0.68,7.229,0.7170000000000001,4.045
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228128,250,250,NA,21.688000000000002,1.4220000000000002,12.255
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228127,500,500,NA,17.684,1.2650000000000001,11.843
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228126,750,500,NA,15.781,1.171,10.609
BBL,BBL6,42,-65.50883,2000,4,8,18PZ00002_2000002049,2000002049_228125,1080,1000,NA,16.468,1.165,10.581000000000001
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228153,1,0,2.68,4.205,0.612,2.563
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228152,10,10,2.47,3.8190000000000004,0.608,2.414
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228151,20,20,2.61,4.425,0.919,2.669
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228150,30,30,4.34,4.71,0.66,2.702
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228149,40,40,2.43,5.301,0.6960000000000001,2.817
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228148,50,50,1.92,5.349,0.653,2.777
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228147,60,60,2.35,5.513,0.6950000000000001,3.047
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228146,70,60,1.8,5.838,0.7080000000000001,3.161
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228145,80,80,2.2600000000000002,7.147,0.793,3.834
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228144,100,100,0.91,7.215000000000001,0.7170000000000001,4.352
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228143,250,250,NA,9.426,0.669,4.777
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228142,500,500,NA,17.998,1.276,11.338000000000001
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228141,1000,1000,NA,16.996000000000002,1.129,10.941
BBL,BBL7,41.86533,-65.3505,2000,4,9,18PZ00002_2000002053,2000002053_228140,1500,1500,NA,15.963000000000001,1.074,10.979000000000001
BBL,BBL1,43.25716,-65.51266,2000,10,1,18HU00050_2000050021,2000050021_232293,1,0,0.322,NA,NA,NA
BBL,BBL1,43.25716,-65.51266,2000,10,1,18HU00050_2000050021,2000050021_232288,10,10,0.871,1.858,0.555,2.321
BBL,BBL1,43.25716,-65.51266,2000,10,1,18HU00050_2000050021,2000050021_232289,10,10,1.12,1.492,0.625,2.686
BBL,BBL1,43.25716,-65.51266,2000,10,1,18HU00050_2000050021,2000050021_232285,20,20,0.392,4.384,0.762,4.407
BBL,BBL1,43.25716,-65.51266,2000,10,1,18HU00050_2000050021,2000050021_232286,20,20,0.273,4.243,0.872,4.541
BBL,BBL1,43.25716,-65.51266,2000,10,1,18HU00050_2000050021,2000050021_232284,30,30,0.326,5.394,0.788,4.728000000000001
BBL,BBL1,43.25716,-65.51266,2000,10,1,18HU00050_2000050021,2000050021_232283,40,40,0.331,5.057,0.75,4.393
BBL,BBL1,43.25716,-65.51266,2000,10,1,18HU00050_2000050021,2000050021_232282,49,50,0.305,5.3420000000000005,0.787,4.639
BBL,BBL2,42.99966,-65.47966,2000,10,1,18HU00050_2000050023,2000050023_232303,1,0,2.118,0.42700000000000005,0.382,1.566
BBL,BBL2,42.99966,-65.47966,2000,10,1,18HU00050_2000050023,2000050023_232302,10,10,1.957,0.655,0.405,1.745
BBL,BBL2,42.99966,-65.47966,2000,10,1,18HU00050_2000050023,2000050023_232301,20,20,0.764,2.528,0.545,2.845
BBL,BBL2,42.99966,-65.47966,2000,10,1,18HU00050_2000050023,2000050023_232300,30,30,0.453,4.611000000000001,0.67,4.0120000000000005
BBL,BBL2,42.99966,-65.47966,2000,10,1,18HU00050_2000050023,2000050023_232299,40,40,0.166,8.032,0.8360000000000001,5.957
BBL,BBL2,42.99966,-65.47966,2000,10,1,18HU00050_2000050023,2000050023_232298,50,50,0.111,8.217,0.8540000000000001,5.908
