year,month,day,station_name,integrated_chlorophyll_0_100,integrated_nitrate_0_50,integrated_nitrate_50_150,sea_surface_height
2008,8,16,Halifax,NA,NA,NA,1.1
2008,9,15,Halifax,NA,NA,NA,1
2008,10,16,Halifax,NA,NA,NA,1.1
2008,11,15,Halifax,NA,NA,NA,1.1
2008,12,16,Halifax,NA,NA,NA,1
2009,1,16,Halifax,NA,NA,NA,1.1
2009,2,14,Halifax,NA,NA,NA,1.2
2009,3,16,Halifax,NA,NA,NA,1
2009,4,15,Halifax,NA,NA,NA,1
2009,5,16,Halifax,NA,NA,NA,1
2009,6,15,Halifax,NA,NA,NA,1.1
2009,7,16,Halifax,NA,NA,NA,1.1
2009,8,16,Halifax,NA,NA,NA,1
2009,9,15,Halifax,NA,NA,NA,1.1
2009,10,16,Halifax,NA,NA,NA,1.2
2009,11,15,Halifax,NA,NA,NA,1.1
2009,12,16,Halifax,NA,NA,NA,1.2
2010,1,16,Halifax,NA,NA,NA,1.2
2010,2,14,Halifax,NA,NA,NA,1.3
2010,3,16,Halifax,NA,NA,NA,1.2
2010,4,15,Halifax,NA,NA,NA,1.1
2010,5,16,Halifax,NA,NA,NA,1.1
2010,6,15,Halifax,NA,NA,NA,1.1
2010,7,16,Halifax,NA,NA,NA,1.1
2010,8,16,Halifax,NA,NA,NA,1.1
2010,9,16,Halifax,NA,NA,NA,1.1
2010,10,16,Halifax,NA,NA,NA,1.2
2010,11,15,Halifax,NA,NA,NA,1.2
2010,12,16,Halifax,NA,NA,NA,1.3
2011,1,16,Halifax,NA,NA,NA,1.2
2011,2,14,Halifax,NA,NA,NA,1.2
2011,3,16,Halifax,NA,NA,NA,1.1
2011,4,15,Halifax,NA,NA,NA,1.1
2011,5,16,Halifax,NA,NA,NA,1.1
2011,6,15,Halifax,NA,NA,NA,1.1
2011,7,16,Halifax,NA,NA,NA,1.1
2011,8,19,Halifax,NA,NA,NA,1.1
2011,9,15,Halifax,NA,NA,NA,1.1
2011,10,16,Halifax,NA,NA,NA,1.2
2011,11,15,Halifax,NA,NA,NA,1.1
2011,12,16,Halifax,NA,NA,NA,1.1
2012,1,16,Halifax,NA,NA,NA,1.1
2012,2,15,Halifax,NA,NA,NA,1.1
2012,3,16,Halifax,NA,NA,NA,1.1
2012,4,15,Halifax,NA,NA,NA,1.1
2012,5,16,Halifax,NA,NA,NA,1
2012,6,15,Halifax,NA,NA,NA,1.1
2012,7,16,Halifax,NA,NA,NA,1.1
2012,8,16,Halifax,NA,NA,NA,1.1
2012,9,15,Halifax,NA,NA,NA,1
2012,10,16,Halifax,NA,NA,NA,1.1
2012,11,15,Halifax,NA,NA,NA,1.1
2012,12,16,Halifax,NA,NA,NA,1.1
2013,1,16,Halifax,NA,NA,NA,1.1
2013,2,14,Halifax,NA,NA,NA,1.1
2013,3,12,Halifax,NA,NA,NA,1.2
2013,4,18,Halifax,NA,NA,NA,1
2013,5,17,Halifax,NA,NA,NA,1
2013,6,17,Halifax,NA,NA,NA,1.1
2013,9,16,Halifax,NA,NA,NA,1.1
2013,10,16,Halifax,NA,NA,NA,1.2
2013,11,15,Halifax,NA,NA,NA,1.1
2013,12,16,Halifax,NA,NA,NA,1.1
2014,1,14,Halifax,NA,NA,NA,1.1
2014,2,14,Halifax,NA,NA,NA,1.1
2014,3,18,Halifax,NA,NA,NA,1.1
2014,4,15,Halifax,NA,NA,NA,1.1
2014,5,15,Halifax,NA,NA,NA,1.1
2014,6,16,Halifax,NA,NA,NA,1.1
2014,7,17,Halifax,NA,NA,NA,1
2014,8,13,Halifax,NA,NA,NA,1.1
2014,9,15,Halifax,NA,NA,NA,1.1
2014,10,16,Halifax,NA,NA,NA,1.2
2014,11,15,Halifax,NA,NA,NA,1.2
2014,12,16,Halifax,NA,NA,NA,1.1
2015,1,16,Halifax,NA,NA,NA,1.1
2015,2,14,Halifax,NA,NA,NA,1.1
2015,3,16,Halifax,NA,NA,NA,1.1
2015,4,15,Halifax,NA,NA,NA,1.1
2015,5,16,Halifax,NA,NA,NA,1
2015,6,15,Halifax,NA,NA,NA,1.1
2015,7,16,Halifax,NA,NA,NA,1.1
2015,8,16,Halifax,NA,NA,NA,1.1
2015,9,15,Halifax,NA,NA,NA,1.1
2015,10,16,Halifax,NA,NA,NA,1.1
2015,11,15,Halifax,NA,NA,NA,1.1
2015,12,16,Halifax,NA,NA,NA,1.1
2016,1,16,Halifax,NA,NA,NA,1.2
2016,2,15,Halifax,NA,NA,NA,1.1
2016,3,16,Halifax,NA,NA,NA,1.1
2016,4,15,Halifax,NA,NA,NA,1.1
2016,5,16,Halifax,NA,NA,NA,1.1
2016,6,15,Halifax,NA,NA,NA,1.1
2016,7,16,Halifax,NA,NA,NA,1.1
2016,8,16,Halifax,NA,NA,NA,1.1
2016,9,15,Halifax,NA,NA,NA,1.1
2016,10,16,Halifax,NA,NA,NA,1.2
2016,11,15,Halifax,NA,NA,NA,1.2
2016,12,16,Halifax,NA,NA,NA,1.2
2017,1,16,Halifax,NA,NA,NA,1.1
2017,2,14,Halifax,NA,NA,NA,1.2
2017,3,16,Halifax,NA,NA,NA,1.1
2017,4,15,Halifax,NA,NA,NA,1.1
2017,5,16,Halifax,NA,NA,NA,1.2
2017,6,15,Halifax,NA,NA,NA,1.1
2017,7,16,Halifax,NA,NA,NA,1.1
2017,8,16,Halifax,NA,NA,NA,1.1
2017,9,15,Halifax,NA,NA,NA,1.1
2017,10,16,Halifax,NA,NA,NA,1.1
2017,11,15,Halifax,NA,NA,NA,1.2
2017,12,16,Halifax,NA,NA,NA,1.1
2018,1,16,Halifax,NA,NA,NA,1.1
2018,2,14,Halifax,NA,NA,NA,1.1
2018,3,16,Halifax,NA,NA,NA,1.3
2018,4,15,Halifax,NA,NA,NA,1.1
2018,5,16,Halifax,NA,NA,NA,1.1
2018,6,15,Halifax,NA,NA,NA,1.2
2018,7,16,Halifax,NA,NA,NA,1.1
2018,8,16,Halifax,NA,NA,NA,1.1
2018,9,15,Halifax,NA,NA,NA,1.1
2018,10,16,Halifax,NA,NA,NA,1.2
2018,11,15,Halifax,NA,NA,NA,1.2
2018,12,16,Halifax,NA,NA,NA,1.2
2019,1,16,Halifax,NA,NA,NA,1.2
2019,2,14,Halifax,NA,NA,NA,1.1
2019,3,16,Halifax,NA,NA,NA,1.1
2019,4,15,Halifax,NA,NA,NA,1.1
2019,5,16,Halifax,NA,NA,NA,1.1
2019,6,15,Halifax,NA,NA,NA,1.1
2019,7,16,Halifax,NA,NA,NA,1.2
2019,8,16,Halifax,NA,NA,NA,1.1
2019,9,15,Halifax,NA,NA,NA,1.1
2019,10,16,Halifax,NA,NA,NA,1.2
2019,11,15,Halifax,NA,NA,NA,1.2
1970,1,19,North Sydney,NA,NA,NA,0.9
1970,2,14,North Sydney,NA,NA,NA,0.7
1970,3,16,North Sydney,NA,NA,NA,0.7
1970,4,15,North Sydney,NA,NA,NA,0.7
1970,5,16,North Sydney,NA,NA,NA,0.6
1970,6,15,North Sydney,NA,NA,NA,0.7
1970,7,16,North Sydney,NA,NA,NA,0.7
1970,8,16,North Sydney,NA,NA,NA,0.8
1970,9,15,North Sydney,NA,NA,NA,0.8
1970,10,16,North Sydney,NA,NA,NA,0.7
1970,11,15,North Sydney,NA,NA,NA,0.8
1970,12,16,North Sydney,NA,NA,NA,0.9
1971,1,16,North Sydney,NA,NA,NA,0.9
1971,2,14,North Sydney,NA,NA,NA,0.7
1971,3,16,North Sydney,NA,NA,NA,0.8
1971,4,15,North Sydney,NA,NA,NA,0.7
1971,5,16,North Sydney,NA,NA,NA,0.7
1971,6,15,North Sydney,NA,NA,NA,0.7
1971,7,16,North Sydney,NA,NA,NA,0.7
1971,8,16,North Sydney,NA,NA,NA,0.7
1971,9,15,North Sydney,NA,NA,NA,0.7
1971,10,16,North Sydney,NA,NA,NA,0.8
1971,11,15,North Sydney,NA,NA,NA,0.8
1971,12,16,North Sydney,NA,NA,NA,0.8
1972,1,16,North Sydney,NA,NA,NA,0.8
1972,2,15,North Sydney,NA,NA,NA,0.7
1972,3,16,North Sydney,NA,NA,NA,0.7
1972,4,15,North Sydney,NA,NA,NA,0.7
1972,5,16,North Sydney,NA,NA,NA,0.7
1972,6,15,North Sydney,NA,NA,NA,0.7
1972,7,16,North Sydney,NA,NA,NA,0.7
1972,8,16,North Sydney,NA,NA,NA,0.7
1972,9,15,North Sydney,NA,NA,NA,0.8
1972,10,16,North Sydney,NA,NA,NA,0.7
1972,11,15,North Sydney,NA,NA,NA,0.8
1972,12,17,North Sydney,NA,NA,NA,0.9
1973,1,16,North Sydney,NA,NA,NA,0.9
1973,2,14,North Sydney,NA,NA,NA,0.7
1973,3,16,North Sydney,NA,NA,NA,0.7
1973,4,15,North Sydney,NA,NA,NA,0.7
1973,5,16,North Sydney,NA,NA,NA,0.6
1973,6,15,North Sydney,NA,NA,NA,0.7
1973,7,16,North Sydney,NA,NA,NA,0.7
1973,8,16,North Sydney,NA,NA,NA,0.7
1973,9,15,North Sydney,NA,NA,NA,0.8
1973,10,16,North Sydney,NA,NA,NA,0.8
1973,11,15,North Sydney,NA,NA,NA,0.8
1973,12,16,North Sydney,NA,NA,NA,0.7
1974,1,16,North Sydney,NA,NA,NA,0.8
1974,2,14,North Sydney,NA,NA,NA,0.8
1974,3,16,North Sydney,NA,NA,NA,0.7
1974,4,15,North Sydney,NA,NA,NA,0.7
1974,5,16,North Sydney,NA,NA,NA,0.7
1974,6,15,North Sydney,NA,NA,NA,0.6
1974,7,16,North Sydney,NA,NA,NA,0.7
1974,8,16,North Sydney,NA,NA,NA,0.7
1974,9,15,North Sydney,NA,NA,NA,0.7
1974,10,16,North Sydney,NA,NA,NA,0.7
1974,11,15,North Sydney,NA,NA,NA,0.7
1974,12,16,North Sydney,NA,NA,NA,0.8
1975,1,16,North Sydney,NA,NA,NA,0.7
1975,2,14,North Sydney,NA,NA,NA,0.7
1975,3,16,North Sydney,NA,NA,NA,0.7
1975,4,15,North Sydney,NA,NA,NA,0.7
1975,5,16,North Sydney,NA,NA,NA,0.7
1975,6,15,North Sydney,NA,NA,NA,0.7
1975,7,16,North Sydney,NA,NA,NA,0.7
1975,8,16,North Sydney,NA,NA,NA,0.7
1975,9,15,North Sydney,NA,NA,NA,0.7
1975,10,16,North Sydney,NA,NA,NA,0.8
1975,11,15,North Sydney,NA,NA,NA,0.8
1975,12,16,North Sydney,NA,NA,NA,0.7
1976,1,16,North Sydney,NA,NA,NA,0.8
1976,2,15,North Sydney,NA,NA,NA,0.7
1976,3,16,North Sydney,NA,NA,NA,0.7
1976,4,15,North Sydney,NA,NA,NA,0.7
1976,5,16,North Sydney,NA,NA,NA,0.6
1976,6,15,North Sydney,NA,NA,NA,0.7
1976,7,16,North Sydney,NA,NA,NA,0.7
1976,8,15,North Sydney,NA,NA,NA,0.7
1976,10,16,North Sydney,NA,NA,NA,0.8
1976,11,15,North Sydney,NA,NA,NA,0.9
1976,12,16,North Sydney,NA,NA,NA,0.8
1977,1,11,North Sydney,NA,NA,NA,0.8
1977,2,14,North Sydney,NA,NA,NA,0.7
1977,3,16,North Sydney,NA,NA,NA,0.7
1977,4,15,North Sydney,NA,NA,NA,0.7
1977,5,16,North Sydney,NA,NA,NA,0.7
1977,6,15,North Sydney,NA,NA,NA,0.7
1977,7,16,North Sydney,NA,NA,NA,0.7
1977,8,16,North Sydney,NA,NA,NA,0.7
1977,10,21,North Sydney,NA,NA,NA,0.8
1977,11,11,North Sydney,NA,NA,NA,0.7
1977,12,20,North Sydney,NA,NA,NA,0.8
1978,1,20,North Sydney,NA,NA,NA,0.8
1978,2,10,North Sydney,NA,NA,NA,0.8
1978,3,16,North Sydney,NA,NA,NA,0.7
1978,4,15,North Sydney,NA,NA,NA,0.8
1978,6,20,North Sydney,NA,NA,NA,0.6
1978,7,16,North Sydney,NA,NA,NA,0.7
1978,8,16,North Sydney,NA,NA,NA,0.7
1978,9,15,North Sydney,NA,NA,NA,0.8
1978,10,16,North Sydney,NA,NA,NA,0.7
1978,11,16,North Sydney,NA,NA,NA,0.8
1978,12,14,North Sydney,NA,NA,NA,0.9
1979,2,15,North Sydney,NA,NA,NA,0.8
1979,4,13,North Sydney,NA,NA,NA,0.7
1979,5,16,North Sydney,NA,NA,NA,0.6
1979,6,15,North Sydney,NA,NA,NA,0.6
1979,7,15,North Sydney,NA,NA,NA,0.7
1979,8,16,North Sydney,NA,NA,NA,0.7
1979,10,16,North Sydney,NA,NA,NA,0.8
1979,11,15,North Sydney,NA,NA,NA,0.7
1979,12,16,North Sydney,NA,NA,NA,0.8
1980,1,16,North Sydney,NA,NA,NA,0.8
1980,2,15,North Sydney,NA,NA,NA,0.8
1980,3,19,North Sydney,NA,NA,NA,0.5
1980,4,15,North Sydney,NA,NA,NA,0.6
1980,5,16,North Sydney,NA,NA,NA,0.6
1980,6,15,North Sydney,NA,NA,NA,0.6
1980,7,16,North Sydney,NA,NA,NA,0.7
1980,8,16,North Sydney,NA,NA,NA,0.7
1980,9,15,North Sydney,NA,NA,NA,0.7
1980,10,16,North Sydney,NA,NA,NA,0.8
1980,11,15,North Sydney,NA,NA,NA,0.9
1980,12,16,North Sydney,NA,NA,NA,0.8
1981,1,16,North Sydney,NA,NA,NA,0.8
1981,2,14,North Sydney,NA,NA,NA,0.7
1981,3,22,North Sydney,NA,NA,NA,0.8
1981,4,15,North Sydney,NA,NA,NA,0.7
1981,5,16,North Sydney,NA,NA,NA,0.7
1981,7,18,North Sydney,NA,NA,NA,0.7
1981,8,16,North Sydney,NA,NA,NA,0.8
1981,9,15,North Sydney,NA,NA,NA,0.7
1981,10,16,North Sydney,NA,NA,NA,0.8
1981,11,15,North Sydney,NA,NA,NA,0.8
1981,12,16,North Sydney,NA,NA,NA,0.8
1982,1,16,North Sydney,NA,NA,NA,0.8
1982,2,14,North Sydney,NA,NA,NA,0.7
1982,3,20,North Sydney,NA,NA,NA,0.6
1982,4,15,North Sydney,NA,NA,NA,0.6
1982,5,16,North Sydney,NA,NA,NA,0.6
1982,6,15,North Sydney,NA,NA,NA,0.6
1982,7,16,North Sydney,NA,NA,NA,0.7
1982,8,16,North Sydney,NA,NA,NA,0.7
1982,9,15,North Sydney,NA,NA,NA,0.7
1982,10,16,North Sydney,NA,NA,NA,0.8
1982,11,15,North Sydney,NA,NA,NA,0.7
1982,12,16,North Sydney,NA,NA,NA,0.8
1983,1,16,North Sydney,NA,NA,NA,0.7
1983,2,14,North Sydney,NA,NA,NA,0.8
1983,3,16,North Sydney,NA,NA,NA,0.8
1983,4,15,North Sydney,NA,NA,NA,0.6
1983,5,16,North Sydney,NA,NA,NA,0.6
1983,6,15,North Sydney,NA,NA,NA,0.7
1983,7,16,North Sydney,NA,NA,NA,0.8
1983,8,16,North Sydney,NA,NA,NA,0.8
1983,9,15,North Sydney,NA,NA,NA,0.8
1983,10,16,North Sydney,NA,NA,NA,0.8
1983,11,15,North Sydney,NA,NA,NA,0.9
1983,12,16,North Sydney,NA,NA,NA,0.9
1984,1,16,North Sydney,NA,NA,NA,0.7
1984,2,15,North Sydney,NA,NA,NA,0.7
1984,3,16,North Sydney,NA,NA,NA,0.7
1984,4,15,North Sydney,NA,NA,NA,0.8
1984,5,16,North Sydney,NA,NA,NA,0.7
1984,6,15,North Sydney,NA,NA,NA,0.7
1984,7,16,North Sydney,NA,NA,NA,0.7
1984,8,16,North Sydney,NA,NA,NA,0.8
1984,9,15,North Sydney,NA,NA,NA,0.8
1984,10,16,North Sydney,NA,NA,NA,0.8
1984,11,15,North Sydney,NA,NA,NA,0.9
1984,12,16,North Sydney,NA,NA,NA,0.8
1985,1,16,North Sydney,NA,NA,NA,1
1985,2,14,North Sydney,NA,NA,NA,0.8
1985,3,16,North Sydney,NA,NA,NA,0.8
1985,4,15,North Sydney,NA,NA,NA,0.7
1985,5,16,North Sydney,NA,NA,NA,0.7
1985,6,15,North Sydney,NA,NA,NA,0.7
1985,7,16,North Sydney,NA,NA,NA,0.7
1985,8,16,North Sydney,NA,NA,NA,0.7
1985,9,15,North Sydney,NA,NA,NA,0.7
1985,10,16,North Sydney,NA,NA,NA,0.8
1985,11,15,North Sydney,NA,NA,NA,0.8
1985,12,16,North Sydney,NA,NA,NA,0.9
1986,1,16,North Sydney,NA,NA,NA,0.8
1986,2,14,North Sydney,NA,NA,NA,0.8
1986,3,16,North Sydney,NA,NA,NA,0.7
1986,4,15,North Sydney,NA,NA,NA,0.7
1986,5,16,North Sydney,NA,NA,NA,0.7
1986,6,15,North Sydney,NA,NA,NA,0.7
1986,7,16,North Sydney,NA,NA,NA,0.8
1986,8,16,North Sydney,NA,NA,NA,0.7
1986,9,15,North Sydney,NA,NA,NA,0.8
1986,10,16,North Sydney,NA,NA,NA,0.8
1986,11,15,North Sydney,NA,NA,NA,0.8
1986,12,14,North Sydney,NA,NA,NA,0.8
1987,1,17,North Sydney,NA,NA,NA,0.9
1987,2,14,North Sydney,NA,NA,NA,0.9
1987,3,17,North Sydney,NA,NA,NA,0.7
1987,4,15,North Sydney,NA,NA,NA,0.6
1987,5,16,North Sydney,NA,NA,NA,0.7
1987,6,15,North Sydney,NA,NA,NA,0.7
1987,7,16,North Sydney,NA,NA,NA,0.7
1987,8,16,North Sydney,NA,NA,NA,0.8
1987,9,15,North Sydney,NA,NA,NA,0.8
1987,10,16,North Sydney,NA,NA,NA,0.7
1987,11,15,North Sydney,NA,NA,NA,0.8
1987,12,16,North Sydney,NA,NA,NA,0.9
1988,1,16,North Sydney,NA,NA,NA,0.8
1988,2,15,North Sydney,NA,NA,NA,0.7
1988,3,16,North Sydney,NA,NA,NA,0.8
1988,4,15,North Sydney,NA,NA,NA,0.8
1988,5,16,North Sydney,NA,NA,NA,0.7
1988,6,15,North Sydney,NA,NA,NA,0.8
1988,7,16,North Sydney,NA,NA,NA,0.7
1988,8,16,North Sydney,NA,NA,NA,0.7
1988,9,15,North Sydney,NA,NA,NA,0.8
1988,10,16,North Sydney,NA,NA,NA,0.8
1988,11,15,North Sydney,NA,NA,NA,0.9
1988,12,16,North Sydney,NA,NA,NA,0.8
1989,1,16,North Sydney,NA,NA,NA,0.8
1989,2,14,North Sydney,NA,NA,NA,0.7
1989,3,16,North Sydney,NA,NA,NA,0.6
1989,4,15,North Sydney,NA,NA,NA,0.6
1989,5,16,North Sydney,NA,NA,NA,0.6
1989,6,15,North Sydney,NA,NA,NA,0.7
1989,7,16,North Sydney,NA,NA,NA,0.7
1989,8,16,North Sydney,NA,NA,NA,0.8
1989,9,15,North Sydney,NA,NA,NA,0.8
1989,10,16,North Sydney,NA,NA,NA,0.8
1989,11,15,North Sydney,NA,NA,NA,0.9
1989,12,16,North Sydney,NA,NA,NA,0.9
1990,1,16,North Sydney,NA,NA,NA,0.8
1990,2,14,North Sydney,NA,NA,NA,0.7
1990,3,16,North Sydney,NA,NA,NA,0.6
1990,4,15,North Sydney,NA,NA,NA,0.6
1990,5,16,North Sydney,NA,NA,NA,0.7
1990,6,15,North Sydney,NA,NA,NA,0.7
1990,7,16,North Sydney,NA,NA,NA,0.7
1990,8,16,North Sydney,NA,NA,NA,0.7
1990,9,15,North Sydney,NA,NA,NA,0.7
1990,10,16,North Sydney,NA,NA,NA,0.8
1990,11,15,North Sydney,NA,NA,NA,0.9
1990,12,16,North Sydney,NA,NA,NA,0.8
1991,1,16,North Sydney,NA,NA,NA,0.8
1991,2,14,North Sydney,NA,NA,NA,0.7
1991,3,16,North Sydney,NA,NA,NA,0.8
1991,4,15,North Sydney,NA,NA,NA,0.7
1991,5,16,North Sydney,NA,NA,NA,0.8
1991,6,15,North Sydney,NA,NA,NA,0.8
1991,7,16,North Sydney,NA,NA,NA,0.8
1991,8,16,North Sydney,NA,NA,NA,0.8
1991,9,15,North Sydney,NA,NA,NA,0.8
1991,10,16,North Sydney,NA,NA,NA,0.8
1991,11,15,North Sydney,NA,NA,NA,0.8
1991,12,16,North Sydney,NA,NA,NA,0.9
1992,1,16,North Sydney,NA,NA,NA,0.9
1992,2,15,North Sydney,NA,NA,NA,0.8
1992,3,16,North Sydney,NA,NA,NA,0.8
1992,4,15,North Sydney,NA,NA,NA,0.7
1992,5,16,North Sydney,NA,NA,NA,0.6
1992,6,11,North Sydney,NA,NA,NA,0.7
1992,7,16,North Sydney,NA,NA,NA,0.8
1992,8,16,North Sydney,NA,NA,NA,0.7
1992,9,15,North Sydney,NA,NA,NA,0.7
1992,10,16,North Sydney,NA,NA,NA,0.8
1992,11,15,North Sydney,NA,NA,NA,0.8
1992,12,16,North Sydney,NA,NA,NA,0.9
1993,1,16,North Sydney,NA,NA,NA,0.8
1993,2,14,North Sydney,NA,NA,NA,0.7
1993,3,16,North Sydney,NA,NA,NA,0.7
1993,4,15,North Sydney,NA,NA,NA,0.7
1993,5,16,North Sydney,NA,NA,NA,0.8
1993,6,15,North Sydney,NA,NA,NA,0.8
1993,7,16,North Sydney,NA,NA,NA,0.8
1993,8,16,North Sydney,NA,NA,NA,0.7
1993,9,15,North Sydney,NA,NA,NA,0.8
1993,10,16,North Sydney,NA,NA,NA,0.8
1993,11,15,North Sydney,NA,NA,NA,0.8
1993,12,16,North Sydney,NA,NA,NA,0.8
1994,1,16,North Sydney,NA,NA,NA,0.8
1994,2,14,North Sydney,NA,NA,NA,0.7
1994,3,16,North Sydney,NA,NA,NA,0.7
1994,4,15,North Sydney,NA,NA,NA,0.7
1994,5,16,North Sydney,NA,NA,NA,0.7
1994,6,15,North Sydney,NA,NA,NA,0.7
1994,7,16,North Sydney,NA,NA,NA,0.7
1994,8,16,North Sydney,NA,NA,NA,0.8
1994,9,15,North Sydney,NA,NA,NA,0.8
1994,10,16,North Sydney,NA,NA,NA,0.9
1994,11,15,North Sydney,NA,NA,NA,0.9
1994,12,16,North Sydney,NA,NA,NA,0.8
1995,1,16,North Sydney,NA,NA,NA,0.8
1995,2,14,North Sydney,NA,NA,NA,0.8
1995,3,16,North Sydney,NA,NA,NA,0.7
1995,4,15,North Sydney,NA,NA,NA,0.8
1995,5,16,North Sydney,NA,NA,NA,0.7
1995,6,15,North Sydney,NA,NA,NA,0.7
1995,7,16,North Sydney,NA,NA,NA,0.7
1995,8,16,North Sydney,NA,NA,NA,0.8
1995,9,15,North Sydney,NA,NA,NA,0.8
1995,10,16,North Sydney,NA,NA,NA,0.8
1995,11,15,North Sydney,NA,NA,NA,0.8
1995,12,16,North Sydney,NA,NA,NA,0.9
1996,1,16,North Sydney,NA,NA,NA,0.8
1996,2,15,North Sydney,NA,NA,NA,0.8
1996,3,16,North Sydney,NA,NA,NA,0.8
1996,4,15,North Sydney,NA,NA,NA,0.8
1996,5,16,North Sydney,NA,NA,NA,0.8
1996,6,15,North Sydney,NA,NA,NA,0.7
1996,7,16,North Sydney,NA,NA,NA,0.8
1996,8,16,North Sydney,NA,NA,NA,0.8
1996,9,15,North Sydney,NA,NA,NA,0.9
1996,10,16,North Sydney,NA,NA,NA,0.9
1996,11,15,North Sydney,NA,NA,NA,0.9
1996,12,16,North Sydney,NA,NA,NA,0.8
1997,1,16,North Sydney,NA,NA,NA,1
1997,2,14,North Sydney,NA,NA,NA,0.8
1997,3,16,North Sydney,NA,NA,NA,0.8
1997,4,15,North Sydney,NA,NA,NA,0.9
1997,5,16,North Sydney,NA,NA,NA,0.8
1997,6,15,North Sydney,NA,NA,NA,0.8
1997,7,16,North Sydney,NA,NA,NA,0.8
1997,8,16,North Sydney,NA,NA,NA,0.8
1997,9,15,North Sydney,NA,NA,NA,0.8
1997,10,16,North Sydney,NA,NA,NA,0.9
1997,11,15,North Sydney,NA,NA,NA,0.9
1997,12,16,North Sydney,NA,NA,NA,1
1998,1,15,North Sydney,NA,NA,NA,0.8
1998,2,14,North Sydney,NA,NA,NA,0.8
1998,3,16,North Sydney,NA,NA,NA,0.8
1998,4,15,North Sydney,NA,NA,NA,0.8
1998,5,16,North Sydney,NA,NA,NA,0.7
1998,6,15,North Sydney,NA,NA,NA,0.8
1998,7,16,North Sydney,NA,NA,NA,0.8
1998,8,16,North Sydney,NA,NA,NA,0.8
1998,9,15,North Sydney,NA,NA,NA,0.9
1998,10,16,North Sydney,NA,NA,NA,0.9
1998,11,15,North Sydney,NA,NA,NA,0.8
1998,12,16,North Sydney,NA,NA,NA,0.8
1999,1,16,North Sydney,NA,NA,NA,0.7
1999,2,14,North Sydney,NA,NA,NA,0.8
1999,3,16,North Sydney,NA,NA,NA,0.7
1999,4,15,North Sydney,NA,NA,NA,0.9
1999,6,15,North Sydney,NA,NA,NA,0.7
1999,7,16,North Sydney,NA,NA,NA,0.8
1999,8,16,North Sydney,NA,NA,NA,0.8
1999,9,15,North Sydney,NA,NA,NA,0.8
1999,10,16,North Sydney,NA,NA,NA,0.9
1999,11,15,North Sydney,NA,NA,NA,0.8
1999,12,16,North Sydney,NA,NA,NA,0.8
2000,1,16,North Sydney,NA,NA,NA,0.8
2000,2,16,North Sydney,NA,NA,NA,0.8
2000,3,16,North Sydney,NA,NA,NA,0.7
2000,4,15,North Sydney,NA,NA,NA,0.7
2000,5,16,North Sydney,NA,NA,NA,0.7
2000,6,15,North Sydney,NA,NA,NA,0.7
2000,7,16,North Sydney,NA,NA,NA,0.7
2000,8,16,North Sydney,NA,NA,NA,0.8
2000,9,15,North Sydney,NA,NA,NA,0.8
2000,10,16,North Sydney,NA,NA,NA,0.8
2000,11,15,North Sydney,NA,NA,NA,0.9
2000,12,16,North Sydney,NA,NA,NA,0.9
2001,1,9,North Sydney,NA,NA,NA,0.9
2001,2,14,North Sydney,NA,NA,NA,0.8
2001,3,16,North Sydney,NA,NA,NA,0.8
2001,4,15,North Sydney,NA,NA,NA,0.8
2001,5,16,North Sydney,NA,NA,NA,0.7
2001,6,15,North Sydney,NA,NA,NA,0.8
2001,7,16,North Sydney,NA,NA,NA,0.8
2001,8,15,North Sydney,NA,NA,NA,0.8
2001,9,15,North Sydney,NA,NA,NA,0.8
2001,10,16,North Sydney,NA,NA,NA,0.8
2001,11,15,North Sydney,NA,NA,NA,0.8
2001,12,16,North Sydney,NA,NA,NA,0.9
2002,1,17,North Sydney,NA,NA,NA,0.9
2002,2,14,North Sydney,NA,NA,NA,0.8
2002,3,16,North Sydney,NA,NA,NA,0.7
2002,4,15,North Sydney,NA,NA,NA,0.7
2002,5,16,North Sydney,NA,NA,NA,0.7
2002,6,15,North Sydney,NA,NA,NA,0.7
2002,7,16,North Sydney,NA,NA,NA,0.8
2002,8,16,North Sydney,NA,NA,NA,0.8
2002,9,15,North Sydney,NA,NA,NA,0.8
2002,10,16,North Sydney,NA,NA,NA,0.9
2002,11,15,North Sydney,NA,NA,NA,0.9
2002,12,16,North Sydney,NA,NA,NA,1
2003,1,16,North Sydney,NA,NA,NA,0.9
2003,2,12,North Sydney,NA,NA,NA,0.8
2003,3,16,North Sydney,NA,NA,NA,0.8
2003,4,15,North Sydney,NA,NA,NA,0.7
2003,5,16,North Sydney,NA,NA,NA,0.7
2003,6,15,North Sydney,NA,NA,NA,0.8
2003,7,16,North Sydney,NA,NA,NA,0.8
2003,8,16,North Sydney,NA,NA,NA,0.8
2003,9,15,North Sydney,NA,NA,NA,0.8
2003,10,16,North Sydney,NA,NA,NA,0.8
2003,11,15,North Sydney,NA,NA,NA,0.9
2003,12,16,North Sydney,NA,NA,NA,0.9
2004,1,16,North Sydney,NA,NA,NA,1
2004,2,15,North Sydney,NA,NA,NA,0.9
2004,3,16,North Sydney,NA,NA,NA,0.7
2004,4,15,North Sydney,NA,NA,NA,0.7
2004,5,16,North Sydney,NA,NA,NA,0.7
2004,6,15,North Sydney,NA,NA,NA,0.8
2004,7,16,North Sydney,NA,NA,NA,0.7
2004,8,16,North Sydney,NA,NA,NA,0.8
